"SWSN_ID","SWSN_Site","Type","Count","BegAge","EndAge","BegType","EndType"
3045,"Bis'saani West","Corrugated Gray Ware, Undifferentiated",128.00,1000,1175,800,1400
3045,"Bis'saani West","Escavada Black-on-white",9.00,1000,1175,1000,1100
3045,"Bis'saani West","Gallup Black-on-white",18.00,1000,1175,1040,1150
3045,"Bis'saani West","Mancos Black-on-white",9.00,1000,1175,980,1180
3045,"Bis'saani West","Mancos Corrugated",6.00,1000,1175,920,1180
3045,"Bis'saani West","McElmo Black-on-white",8.00,1000,1175,1060,1260
3045,"Bis'saani West","Nava Black-on-white",9.00,1000,1175,1100,1275
3045,"Bis'saani West","Plain Gray Ware, Undifferentiated",3.00,1000,1175,500,1300
3045,"Bis'saani West","Puerco Black-on-red",5.00,1000,1175,1000,1175
3045,"Bis'saani West","Puerco Black-on-white",4.00,1000,1175,1030,1200
3045,"Bis'saani West","Socorro Black-on-white",2.00,1000,1175,1050,1300
3045,"Bis'saani West","White Mountain type, Type Undifferentiated; Early",3.00,1000,1175,1000,1300
3046,"Black Creek Flat","Chuska PII/PIII Black-on-white, Type Undifferentiated",1.00,1000,1225,900,1300
3046,"Black Creek Flat","Cibola Clapboard Corrugated Gray",1.00,1000,1225,900,1100
3046,"Black Creek Flat","Cibola Indented Corrugated Gray",7.00,1000,1225,1040,1400
3046,"Black Creek Flat","Cibola PII/PIII White Ware, Type Undifferentiated",8.00,1000,1225,880,1300
3046,"Black Creek Flat","Cortez Black-on-white",1.00,1000,1225,880,1060
3046,"Black Creek Flat","Escavada Black-on-white",2.00,1000,1225,1000,1100
3046,"Black Creek Flat","Gallup Black-on-white",4.00,1000,1225,1040,1150
3046,"Black Creek Flat","McElmo Black-on-white",1.00,1000,1225,1060,1260
3046,"Black Creek Flat","Red Mesa Black-on-white",2.00,1000,1225,880,1040
3046,"Black Creek Flat","Sosi Black-on-white",1.00,1000,1225,1070,1180
3046,"Black Creek Flat","White Mountain type, Type Undifferentiated; Early",1.00,1000,1225,1000,1300
3046,"Black Creek Flat","Wingate Polychrome",2.00,1000,1225,1100,1225
3047,"Black Mesa Ruin","Abajo Red-on-orange",4.00,1050,1250,760,880
3047,"Black Mesa Ruin","Black Mesa/Sosi Black-on-white",1.00,1050,1250,1000,1180
3047,"Black Mesa Ruin","Bluff Black-on-red",92.00,1050,1250,800,925
3047,"Black Mesa Ruin","Cameron Polychrome",2.00,1050,1250,1040,1170
3047,"Black Mesa Ruin","Chapin Black-on-white",1.00,1050,1250,575,880
3047,"Black Mesa Ruin","Citadel Polychrome",3.00,1050,1250,1040,1200
3047,"Black Mesa Ruin","Corrugated Gray Ware, Undifferentiated",1.00,1050,1250,800,1400
3047,"Black Mesa Ruin","Deadmans (La Plata) Black-on-red",4.00,1050,1250,880,1050
3047,"Black Mesa Ruin","Lino Gray (Tusayan)",4.00,1050,1250,550,950
3047,"Black Mesa Ruin","Mancos Black-on-white",48.00,1050,1250,980,1180
3047,"Black Mesa Ruin","McElmo Black-on-white",20.00,1050,1250,1060,1260
3047,"Black Mesa Ruin","Mesa Verde Corrugated Gray Ware, Undifferentiated",45.00,1050,1250,920,1280
3047,"Black Mesa Ruin","Mesa Verde Neckbanded Gray",60.00,1050,1250,800,1060
3047,"Black Mesa Ruin","Mesa Verde PII/PIII White Ware, Type Undifferentiated",9.00,1050,1250,920,1280
3047,"Black Mesa Ruin","Narrow Neckbanded Gray Ware, Type Undifferentiated",46.00,1050,1250,900,1025
3047,"Black Mesa Ruin","Neckbanded Gray Ware, Undifferentiated",109.00,1050,1250,850,1025
3047,"Black Mesa Ruin","Plain Gray Ware, Undifferentiated",131.00,1050,1250,500,1300
3047,"Black Mesa Ruin","San Juan Red ware, Undifferentiated",57.00,1050,1250,700,1050
3047,"Black Mesa Ruin","Tsegi Orange Ware, Undifferentiated",15.00,1050,1250,1000,1300
3047,"Black Mesa Ruin","Tusayan Black-on-red",6.00,1050,1250,1045,1240
3047,"Black Mesa Ruin","Tusayan Polychrome",3.00,1050,1250,1110,1320
3047,"Black Mesa Ruin","Wetherill Black-on-white",6.00,1050,1250,1060,1180
3047,"Black Mesa Ruin","White Mesa Black-on-white",32.00,1050,1250,850,1000
3047,"Black Mesa Ruin","White ware, Undifferentiated",37.00,1050,1250,550,1900
3048,"Blackrock Gaddy","Black Mesa Black-on-white",1.00,1025,1300,900,1100
3048,"Blackrock Gaddy","Chaco Black-on-white",1.00,1025,1300,1075,1150
3048,"Blackrock Gaddy","Escavada Black-on-white",15.00,1025,1300,1000,1100
3048,"Blackrock Gaddy","Gallup Black-on-white",15.00,1025,1300,1040,1150
3048,"Blackrock Gaddy","Holbrook A Black-on-white",1.00,1025,1300,1050,1150
3048,"Blackrock Gaddy","Holbrook B Black-on-white",39.00,1025,1300,1050,1150
3048,"Blackrock Gaddy","Jeddito Black-on-orange",6.00,1025,1300,1250,1300
3048,"Blackrock Gaddy","Jeddito Polychrome",1.00,1025,1300,1250,1300
3048,"Blackrock Gaddy","Kayenta Black-on-white",2.00,1025,1300,1250,1300
3048,"Blackrock Gaddy","Klagetoh Black-on-white",8.00,1025,1300,1250,1300
3048,"Blackrock Gaddy","Klagetoh Black-on-yellow",1.00,1025,1300,1250,1300
3048,"Blackrock Gaddy","Leupp Black-on-white",5.00,1025,1300,1200,1250
3048,"Blackrock Gaddy","Puerco Black-on-red",6.00,1025,1300,1000,1175
3048,"Blackrock Gaddy","Puerco Black-on-white",4.00,1025,1300,1030,1200
3048,"Blackrock Gaddy","Reserve Black-on-white",10.00,1025,1300,1050,1200
3048,"Blackrock Gaddy","Showlow Black-on-red",11.00,1025,1300,1030,1200
3048,"Blackrock Gaddy","Showlow Red",6.00,1025,1300,1000,1100
3048,"Blackrock Gaddy","St. Johns Polychrome",7.00,1025,1300,1200,1300
3048,"Blackrock Gaddy","Tularosa Black-on-white",5.00,1025,1300,1180,1300
3048,"Blackrock Gaddy","Tusayan Black-on-white",7.00,1025,1300,1200,1300
3048,"Blackrock Gaddy","Tusayan Polychrome",1.00,1025,1300,1110,1320
3048,"Blackrock Gaddy","Walnut Black-on-white",2.00,1025,1300,1100,1250
3048,"Blackrock Gaddy","White ware, Undifferentiated",5.00,1025,1300,550,1900
3048,"Blackrock Gaddy","Wingate Black-on-red",3.00,1025,1300,1050,1225
3048,"Blackrock Gaddy","Wingate Polychrome",3.00,1025,1300,1100,1225
3049,"Blue J","Chaco Black-on-white",2.00,1000,1150,1075,1150
3049,"Blue J","Chaco-McElmo Black-on-white (carbon paint)",2.00,1000,1150,1090,1175
3049,"Blue J","Cibola Indented Corrugated Gray",34.00,1000,1150,1040,1400
3049,"Blue J","Cibola Neckbanded Gray",5.00,1000,1150,850,1025
3049,"Blue J","Cibola Plain Gray",1.00,1000,1150,550,1040
3049,"Blue J","Cibola White Ware, Undifferentiated",10.00,1000,1150,550,1325
3049,"Blue J","Cortez Black-on-white",1.00,1000,1150,880,1060
3049,"Blue J","Escavada Black-on-white",101.00,1000,1150,1000,1100
3049,"Blue J","Gallup Black-on-white",225.00,1000,1150,1040,1150
3049,"Blue J","Holbrook Black-on-white",3.00,1000,1150,1050,1150
3049,"Blue J","Kiatuthlanna Black-on-white",49.00,1000,1150,850,925
3049,"Blue J","Mancos Black-on-white",3.00,1000,1150,980,1180
3049,"Blue J","McElmo Black-on-white",2.00,1000,1150,1060,1260
3049,"Blue J","Padre Black-on-white",1.00,1000,1150,1100,1250
3049,"Blue J","Puerco Black-on-red",17.00,1000,1150,1000,1175
3049,"Blue J","Puerco Black-on-white",19.00,1000,1150,1030,1200
3049,"Blue J","Red Mesa Black-on-white",13.00,1000,1150,880,1040
3049,"Blue J","Reserve Black-on-white",17.00,1000,1150,1050,1200
3049,"Blue J","White Mound Black-on-white",23.00,1000,1150,700,850
3049,"Blue J","Wingate Black-on-red",6.00,1000,1150,1050,1225
3051,"Bluewater Spring","Captain Tom Corrugated",1.00,1000,1175,890,1000
3051,"Bluewater Spring","Cebolleta Black-on-white",5.00,1000,1175,1000,1200
3051,"Bluewater Spring","Chuska Plain Gray Ware, Type Undifferentiated",15.00,1000,1175,700,925
3051,"Bluewater Spring","Cibola Black-on-white, Undifferentiated",545.00,1000,1175,550,1325
3051,"Bluewater Spring","Cibola Clapboard Corrugated Gray",3.00,1000,1175,900,1100
3051,"Bluewater Spring","Cibola Corrugated Gray Ware, Undifferentiated",1.00,1000,1175,900,1400
3051,"Bluewater Spring","Cibola Indented Corrugated Gray",107.00,1000,1175,1040,1400
3051,"Bluewater Spring","Cibola Narrow Neckbanded",12.00,1000,1175,900,1025
3051,"Bluewater Spring","Cibola Neckbanded Gray",1.00,1000,1175,850,1025
3051,"Bluewater Spring","Cibola PII Gray Ware, Type Undifferentiated",5.00,1000,1175,950,1100
3051,"Bluewater Spring","Cibola PII/PIII White Ware, Type Undifferentiated",28.00,1000,1175,880,1300
3051,"Bluewater Spring","Cibola White Ware, Undifferentiated",9.00,1000,1175,550,1325
3051,"Bluewater Spring","Cibola Wide Neckbanded",796.00,1000,1175,850,925
3051,"Bluewater Spring","Coolidge Corrugated",2335.00,1000,1175,1050,1100
3051,"Bluewater Spring","Escavada Black-on-white",8.00,1000,1175,1000,1100
3051,"Bluewater Spring","Gallup Black-on-white",622.00,1000,1175,1040,1150
3051,"Bluewater Spring","Kiatuthlanna Black-on-white",10.00,1000,1175,850,925
3051,"Bluewater Spring","Kiatuthlanna-Red Mesa Black-on-white",4.00,1000,1175,850,1040
3051,"Bluewater Spring","Plain Gray Ware, Undifferentiated",2077.00,1000,1175,500,1300
3051,"Bluewater Spring","Puerco Black-on-red",1.00,1000,1175,1000,1175
3051,"Bluewater Spring","Puerco Black-on-white",445.00,1000,1175,1030,1200
3051,"Bluewater Spring","Red Mesa Black-on-white",131.00,1000,1175,880,1040
3051,"Bluewater Spring","Red Ware type, Undifferentiated",1.00,1000,1175,700,1700
3051,"Bluewater Spring","Reserve Black-on-white",1.00,1000,1175,1050,1200
3051,"Bluewater Spring","Socorro Black-on-white",4.00,1000,1175,1050,1300
3051,"Bluewater Spring","White ware, Undifferentiated",1.00,1000,1175,550,1900
3051,"Bluewater Spring","Woodruff Smudged",13.00,1000,1175,500,1100
3052,"Bluff Great House","Abajo Red-on-orange",1.00,875,1250,760,880
3052,"Bluff Great House","Adamana Brown",2.00,875,1250,300,550
3052,"Bluff Great House","Black Mesa Black-on-white",92.00,875,1250,900,1100
3052,"Bluff Great House","Blue Shale Corrugated",2.00,875,1250,925,1150
3052,"Bluff Great House","Bluff Black-on-red",152.00,875,1250,800,925
3052,"Bluff Great House","Brimhall Black-on-white",1.00,875,1250,1040,1150
3052,"Bluff Great House","Cameron Polychrome",45.00,875,1250,1040,1170
3052,"Bluff Great House","Captain Tom Corrugated",11.00,875,1250,890,1000
3052,"Bluff Great House","Chaco Black-on-white",13.00,875,1250,1075,1150
3052,"Bluff Great House","Chapin Black-on-white",8.00,875,1250,575,880
3052,"Bluff Great House","Chapin Gray",57.00,875,1250,575,980
3052,"Bluff Great House","Chuska Black-on-white",1.00,875,1250,1040,1125
3052,"Bluff Great House","Chuska Corrugated Gray Ware, Undifferentiated",28.00,875,1250,890,1300
3052,"Bluff Great House","Chuska Gray Ware, Type Undifferentiated",2.00,875,1250,700,1300
3052,"Bluff Great House","Chuska PII/PIII Black-on-white, Type Undifferentiated",5.00,875,1250,900,1300
3052,"Bluff Great House","Chuska Plain Gray Ware, Type Undifferentiated",34.00,875,1250,700,925
3052,"Bluff Great House","Chuska White Ware type, Undifferentiated",6.00,875,1250,800,1300
3052,"Bluff Great House","Cibola Black-on-white, Undifferentiated",10.00,875,1250,550,1325
3052,"Bluff Great House","Cibola Corrugated Gray Ware, Undifferentiated",6.00,875,1250,900,1400
3052,"Bluff Great House","Cibola PII/PIII White Ware, Type Undifferentiated",1.00,875,1250,880,1300
3052,"Bluff Great House","Cibola White Ware, Undifferentiated",1.00,875,1250,550,1325
3052,"Bluff Great House","Citadel Polychrome",20.00,875,1250,1040,1200
3052,"Bluff Great House","Coconino Gray",7.00,875,1250,950,1100
3052,"Bluff Great House","Corrugated Gray Ware, Undifferentiated",1.00,875,1250,800,1400
3052,"Bluff Great House","Cortez Black-on-white",4.00,875,1250,880,1060
3052,"Bluff Great House","Deadmans (La Plata) Black-on-red",759.00,875,1250,880,1050
3052,"Bluff Great House","Dogoszhi Black-on-white",93.00,875,1250,1040,1210
3052,"Bluff Great House","Dolores Corrugated",167.00,875,1250,1100,1200
3052,"Bluff Great House","Escavada Black-on-white",3.00,875,1250,1000,1100
3052,"Bluff Great House","Flagstaff Black-on-white",14.00,875,1250,1150,1220
3052,"Bluff Great House","Gallup Black-on-white",4.00,875,1250,1040,1150
3052,"Bluff Great House","Gray Hills Banded",11.00,875,1250,850,950
3052,"Bluff Great House","Hunter Corrugated",4.00,875,1250,1100,1300
3052,"Bluff Great House","Kana-a Black-on-white",36.00,875,1250,825,1000
3052,"Bluff Great House","Kana'a Gray Ware",9.00,875,1250,865,1050
3052,"Bluff Great House","Lino Gray (Tusayan)",18.00,875,1250,550,950
3052,"Bluff Great House","Mancos Black-on-white",819.00,875,1250,980,1180
3052,"Bluff Great House","Mancos Corrugated",124.00,875,1250,920,1180
3052,"Bluff Great House","Mancos Gray",732.00,875,1250,880,1060
3052,"Bluff Great House","McElmo Black-on-white",156.00,875,1250,1060,1260
3052,"Bluff Great House","McPhee Black-on-red",9.00,875,1250,800,925
3052,"Bluff Great House","Medicine Black-on-red",43.00,875,1250,1040,1170
3052,"Bluff Great House","Mesa Verde Black-on-white",145.00,875,1250,1180,1280
3052,"Bluff Great House","Mesa Verde BMIII/PI White Ware, Type Undifferentiated",19.00,875,1250,575,920
3052,"Bluff Great House","Mesa Verde Corrugated",90.00,875,1250,1100,1280
3052,"Bluff Great House","Mesa Verde Corrugated Gray Ware, Undifferentiated",7115.00,875,1250,920,1280
3052,"Bluff Great House","Mesa Verde Gray ware, Undifferentiated",13.00,875,1250,575,1280
3052,"Bluff Great House","Mesa Verde Neck Corrugated Gray",23.00,875,1250,950,1025
3052,"Bluff Great House","Mesa Verde PII/PIII White Ware, Type Undifferentiated",1137.00,875,1250,920,1280
3052,"Bluff Great House","Mesa Verde PIII White Ware, Type Undifferentiated",328.00,875,1250,1100,1280
3052,"Bluff Great House","Mesa Verde Plain Gray",2783.00,875,1250,575,1020
3052,"Bluff Great House","Mesa Verde White Ware, Undifferentiated",2281.00,875,1250,575,1280
3052,"Bluff Great House","Moccasin Gray",86.00,875,1250,800,980
3052,"Bluff Great House","Mogollon Brown ware, Undifferentiated",8.00,875,1250,900,1400
3052,"Bluff Great House","Mogollon Corrugated Brown Ware, Undifferentiated",2.00,875,1250,800,1400
3052,"Bluff Great House","Naschitti Black-on-white",1.00,875,1250,900,1000
3052,"Bluff Great House","Nava Black-on-white",2.00,875,1250,1100,1275
3052,"Bluff Great House","Newcomb Black-on-white",3.00,875,1250,875,1000
3052,"Bluff Great House","Obelisk Gray",13.00,875,1250,450,800
3052,"Bluff Great House","Piedra Black-on-white",1.00,875,1250,800,920
3052,"Bluff Great House","Puerco Black-on-red",5.00,875,1250,1000,1175
3052,"Bluff Great House","Puerco Black-on-white",1.00,875,1250,1030,1200
3052,"Bluff Great House","Red Mesa Black-on-white",3.00,875,1250,880,1040
3052,"Bluff Great House","Red Ware type, Undifferentiated",2.00,875,1250,700,1700
3052,"Bluff Great House","Sambrito Utility Ware, Undifferentiated",17.00,875,1250,300,700
3052,"Bluff Great House","San Juan Red ware, Undifferentiated",668.00,875,1250,700,1050
3052,"Bluff Great House","Sheep Springs Gray",1.00,875,1250,800,850
3052,"Bluff Great House","Sosi Black-on-white",174.00,875,1250,1070,1180
3052,"Bluff Great House","Tallohogan Red",3.00,875,1250,620,775
3052,"Bluff Great House","Toadlena Black-on-white",7.00,875,1250,975,1125
3052,"Bluff Great House","Tocito Gray",3.00,875,1250,825,875
3052,"Bluff Great House","Tsegi Orange Ware, Undifferentiated",353.00,875,1250,1000,1300
3052,"Bluff Great House","Tusayan Black-on-red",424.00,875,1250,1045,1240
3052,"Bluff Great House","Tusayan Corrugated Gray Ware, Undifferentiated",1938.00,875,1250,865,1285
3052,"Bluff Great House","Tusayan Gray Ware, Undifferentiated",6.00,875,1250,500,1285
3052,"Bluff Great House","Tusayan PI/PII White Ware, Type Undifferentiated",6.00,875,1250,800,1100
3052,"Bluff Great House","Tusayan PII/PIII White Ware, Type Undifferentiated",236.00,875,1250,900,1300
3052,"Bluff Great House","Tusayan Plain Gray",512.00,875,1250,600,1300
3052,"Bluff Great House","Tusayan Polychrome",34.00,875,1250,1110,1320
3052,"Bluff Great House","Tusayan White Ware, Undifferentiated",459.00,875,1250,825,1300
3052,"Bluff Great House","Type, Undifferentiated",29.00,875,1250,200,1900
3052,"Bluff Great House","White Mesa Black-on-white",72.00,875,1250,850,1000
3052,"Bluff Great House","White Mountain type, Type Undifferentiated; Early",4.00,875,1250,1000,1300
3052,"Bluff Great House","White ware, Undifferentiated",3.00,875,1250,550,1900
3052,"Bluff Great House","Wingate Black-on-red",3.00,875,1250,1050,1225
3052,"Bluff Great House","Wingate Polychrome",3.00,875,1250,1100,1225
3053,"Bluff Bench Great Kiva","Bluff Black-on-red",20.00,800,900,800,925
3053,"Bluff Bench Great Kiva","Mancos Gray",101.00,800,900,880,1060
3053,"Bluff Bench Great Kiva","Mesa Verde Plain Gray",500.00,800,900,575,1020
3053,"Bluff Bench Great Kiva","Moccasin Gray",30.00,800,900,800,980
3053,"Bluff Bench Great Kiva","PI White Ware, Type Undifferentiated",10.00,800,900,700,900
3053,"Bluff Bench Great Kiva","Piedra Black-on-white",1.00,800,900,800,920
3053,"Bluff Bench Great Kiva","San Juan Red ware, Undifferentiated",50.00,800,900,700,1050
3056,"Carhart Ruin","Chapin Gray",1.00,975,1250,575,980
3056,"Carhart Ruin","Cortez Black-on-white",6.00,975,1250,880,1060
3056,"Carhart Ruin","Mancos Black-on-white",152.00,975,1250,980,1180
3056,"Carhart Ruin","Mancos Corrugated",24.00,975,1250,920,1180
3056,"Carhart Ruin","McElmo Black-on-white",36.00,975,1250,1060,1260
3056,"Carhart Ruin","Mesa Verde Black-on-white",20.00,975,1250,1180,1280
3056,"Carhart Ruin","Mesa Verde Corrugated",3.00,975,1250,1100,1280
3056,"Carhart Ruin","Mesa Verde Corrugated Gray Ware, Undifferentiated",920.00,975,1250,920,1280
3056,"Carhart Ruin","Mesa Verde Gray ware, Undifferentiated",165.00,975,1250,575,1280
3056,"Carhart Ruin","Mesa Verde PI/PII White Ware, Type Undifferentiated",19.00,975,1250,750,1180
3056,"Carhart Ruin","Mesa Verde PII White Ware, Type Undifferentiated",36.00,975,1250,920,1100
3056,"Carhart Ruin","Mesa Verde PII/PIII White Ware, Type Undifferentiated",708.00,975,1250,920,1280
3056,"Carhart Ruin","Mesa Verde PIII White Ware, Type Undifferentiated",69.00,975,1250,1100,1280
3056,"Carhart Ruin","Piedra Black-on-white",3.00,975,1250,800,920
3056,"Carhart Ruin","San Juan Red ware, Undifferentiated",7.00,975,1250,700,1050
3056,"Carhart Ruin","Type, Undifferentiated",11.00,975,1250,200,1900
3057,"Carol's Ruin","Chapin Gray",2.00,875,1150,575,980
3057,"Carol's Ruin","Cortez Black-on-white",1.00,875,1150,880,1060
3057,"Carol's Ruin","Deadmans (La Plata) Black-on-red",11.00,875,1150,880,1050
3057,"Carol's Ruin","Dolores Corrugated",1.00,875,1150,1100,1200
3057,"Carol's Ruin","Mancos Black-on-white",3.00,875,1150,980,1180
3057,"Carol's Ruin","Mancos Corrugated",6.00,875,1150,920,1180
3057,"Carol's Ruin","Mancos Gray",28.00,875,1150,880,1060
3057,"Carol's Ruin","Mesa Verde BMIII/PI White Ware, Type Undifferentiated",50.00,875,1150,575,920
3057,"Carol's Ruin","Mesa Verde Corrugated Gray Ware, Undifferentiated",89.00,875,1150,920,1280
3057,"Carol's Ruin","Mesa Verde PII White Ware, Type Undifferentiated",14.00,875,1150,920,1100
3057,"Carol's Ruin","Mesa Verde PII/PIII White Ware, Type Undifferentiated",27.00,875,1150,920,1280
3057,"Carol's Ruin","Mesa Verde PIII White Ware, Type Undifferentiated",2.00,875,1150,1100,1280
3057,"Carol's Ruin","Mesa Verde Plain Gray",237.00,875,1150,575,1020
3057,"Carol's Ruin","Moccasin Gray",43.00,875,1150,800,980
3057,"Carol's Ruin","Piedra Black-on-white",3.00,875,1150,800,920
3057,"Carol's Ruin","San Juan Red ware, Undifferentiated",5.00,875,1150,700,1050
3059,"Casa Abajo","Bennett Gray",48.00,850,1175,700,850
3059,"Casa Abajo","Blue Shale Corrugated",2.00,850,1175,925,1150
3059,"Casa Abajo","Chaco-McElmo Black-on-white (carbon paint)",3.00,850,1175,1090,1175
3059,"Casa Abajo","Chuska Clapboard Corrugated Gray, Undifferentiated",2.00,850,1175,900,1100
3059,"Casa Abajo","Chuska Gray Ware, Type Undifferentiated",1.00,850,1175,700,1300
3059,"Casa Abajo","Chuska Indented Corrugated Gray",23.00,850,1175,1040,1300
3059,"Casa Abajo","Chuska Neckbanded",1.00,850,1175,800,950
3059,"Casa Abajo","Chuska Plain Gray Ware, Type Undifferentiated",17.00,850,1175,700,925
3059,"Casa Abajo","Chuska White Ware type, Undifferentiated",8.00,850,1175,800,1300
3059,"Casa Abajo","Cibola Black-on-white, Undifferentiated",86.00,850,1175,550,1325
3059,"Casa Abajo","Cibola Clapboard Corrugated Gray",4.00,850,1175,900,1100
3059,"Casa Abajo","Cibola Corrugated Gray Ware, Undifferentiated",56.00,850,1175,900,1400
3059,"Casa Abajo","Cibola Indented Corrugated Gray",48.00,850,1175,1040,1400
3059,"Casa Abajo","Cibola Neckbanded Gray",45.00,850,1175,850,1025
3059,"Casa Abajo","Cibola Plain Gray",262.00,850,1175,550,1040
3059,"Casa Abajo","Cibola White Ware, Undifferentiated",118.00,850,1175,550,1325
3059,"Casa Abajo","Escavada Black-on-white",18.00,850,1175,1000,1100
3059,"Casa Abajo","Escavada-Puerco Black-on-white",13.00,850,1175,1000,1100
3059,"Casa Abajo","Gallup Black-on-white",8.00,850,1175,1040,1150
3059,"Casa Abajo","La Plata Black-on-white",16.00,850,1175,550,750
3059,"Casa Abajo","Pena Black-on-white",6.00,850,1175,800,900
3059,"Casa Abajo","Puerco Black-on-red",2.00,850,1175,1000,1175
3059,"Casa Abajo","Red Mesa Black-on-white",71.00,850,1175,880,1040
3059,"Casa Abajo","Sheep Springs Gray",2.00,850,1175,800,850
3059,"Casa Abajo","Sosi Black-on-white",2.00,850,1175,1070,1180
3059,"Casa Abajo","White Mound Black-on-white",1.00,850,1175,700,850
3059,"Casa Abajo","White Mountain type, Type Undifferentiated; Early",12.00,850,1175,1000,1300
3059,"Casa Abajo","Wingate Black-on-red",2.00,850,1175,1050,1225
3061,"Casa Cielo","Bennett Gray",1.00,1000,1175,700,850
3061,"Casa Cielo","Chaco Black-on-white",2.00,1000,1175,1075,1150
3061,"Casa Cielo","Chaco-McElmo Black-on-white (carbon paint)",26.00,1000,1175,1090,1175
3061,"Casa Cielo","Chuska Indented Corrugated Gray",40.00,1000,1175,1040,1300
3061,"Casa Cielo","Cibola Black-on-white, Undifferentiated",63.00,1000,1175,550,1325
3061,"Casa Cielo","Cibola Indented Corrugated Gray",282.00,1000,1175,1040,1400
3061,"Casa Cielo","Cibola Plain Gray",7.00,1000,1175,550,1040
3061,"Casa Cielo","Cibola White Ware, Undifferentiated",59.00,1000,1175,550,1325
3061,"Casa Cielo","Escavada Black-on-white",15.00,1000,1175,1000,1100
3061,"Casa Cielo","Escavada-Puerco Black-on-white",31.00,1000,1175,1000,1100
3061,"Casa Cielo","Gallup Black-on-white",31.00,1000,1175,1040,1150
3061,"Casa Cielo","Puerco Black-on-red",5.00,1000,1175,1000,1175
3061,"Casa Cielo","Red Mesa Black-on-white",2.00,1000,1175,880,1040
3061,"Casa Cielo","San Juan Red ware, Undifferentiated",1.00,1000,1175,700,1050
3061,"Casa Cielo","White Mountain type, Type Undifferentiated; Early",2.00,1000,1175,1000,1300
3062,"Casa del Rio","Abajo Red-on-orange",1.00,850,1150,760,880
3062,"Casa del Rio","Black Mesa Black-on-white",1.00,850,1150,900,1100
3062,"Casa del Rio","Bluff Black-on-red",3.00,850,1150,800,925
3062,"Casa del Rio","BMIII/PI White Ware, Type Undifferentiated",1.00,850,1150,550,900
3062,"Casa del Rio","Brimhall Black-on-white",1.00,850,1150,1040,1150
3062,"Casa del Rio","Burnham Black-on-white",3.00,850,1150,860,1000
3062,"Casa del Rio","Chaco Black-on-white",3.00,850,1150,1075,1150
3062,"Casa del Rio","Chaco-McElmo Black-on-white (carbon paint)",11.00,850,1150,1090,1175
3062,"Casa del Rio","Chuska Black-on-white",10.00,850,1150,1040,1125
3062,"Casa del Rio","Chuska Carbon Painted White Ware, Undifferentiated",53.00,850,1150,800,1300
3062,"Casa del Rio","Chuska Gray Ware, Type Undifferentiated",45.00,850,1150,700,1300
3062,"Casa del Rio","Chuska Indented Corrugated Gray",368.00,850,1150,1040,1300
3062,"Casa del Rio","Chuska Mineral Painted White Ware, Undifferentiated",9.00,850,1150,800,1300
3062,"Casa del Rio","Chuska Neck Indented Corrugated Gray",33.00,850,1150,950,1025
3062,"Casa del Rio","Chuska PII Gray, Type Undifferentiated",10.00,850,1150,1040,1100
3062,"Casa del Rio","Chuska PIII Gray, Type Undifferentiated",3.00,850,1150,1100,1300
3062,"Casa del Rio","Chuska Plain Gray Ware, Type Undifferentiated",371.00,850,1150,700,925
3062,"Casa del Rio","Chuska White Ware type, Undifferentiated",143.00,850,1150,800,1300
3062,"Casa del Rio","Cibola Black-on-white, Undifferentiated",25.00,850,1150,550,1325
3062,"Casa del Rio","Cibola BMIII/PI White Ware, Type Undifferentiated",67.00,850,1150,550,900
3062,"Casa del Rio","Cibola Gray Ware, Undifferentiated",49.00,850,1150,550,1400
3062,"Casa del Rio","Cibola Indented Corrugated Gray",200.00,850,1150,1040,1400
3062,"Casa del Rio","Cibola Narrow Neckbanded",144.00,850,1150,900,1025
3062,"Casa del Rio","Cibola Neck Indented Corrugated",5.00,850,1150,950,1025
3062,"Casa del Rio","Cibola Neckbanded Gray",3.00,850,1150,850,1025
3062,"Casa del Rio","Cibola PII Gray Ware, Type Undifferentiated",4.00,850,1150,950,1100
3062,"Casa del Rio","Cibola PII/PIII Gray Ware, Type Undifferentiated",1.00,850,1150,950,1300
3062,"Casa del Rio","Cibola Plain Gray",981.00,850,1150,550,1040
3062,"Casa del Rio","Cibola Wide Neckbanded",54.00,850,1150,850,925
3062,"Casa del Rio","Crozier Black-on-white",3.00,850,1150,800,900
3062,"Casa del Rio","Drolet Black-on-white",12.00,850,1150,900,1000
3062,"Casa del Rio","Escavada-Puerco Black-on-white",4.00,850,1150,1000,1100
3062,"Casa del Rio","Gallup Black-on-white",151.00,850,1150,1040,1150
3062,"Casa del Rio","Gray Hills Banded",169.00,850,1150,850,950
3062,"Casa del Rio","Indented Corrugated Gray Ware, Undifferentiated",1.00,850,1150,950,1400
3062,"Casa del Rio","Kana-a Black-on-white",19.00,850,1150,825,1000
3062,"Casa del Rio","Kiatuthlanna Black-on-white",303.00,850,1150,850,925
3062,"Casa del Rio","Kiatuthlanna-Red Mesa Black-on-white",18.00,850,1150,850,1040
3062,"Casa del Rio","La Plata Black-on-white",13.00,850,1150,550,750
3062,"Casa del Rio","Lino Black-on-gray (Cibola)",4.00,850,1150,600,850
3062,"Casa del Rio","Lino Gray (Cibola)",24.00,850,1150,550,950
3062,"Casa del Rio","Lino Gray (trachyte)",2.00,850,1150,550,950
3062,"Casa del Rio","Lino Gray Fugitive Red [Cibola Series]",1.00,850,1150,550,850
