"SWSN_ID","Site","Type","unapportioned","X665.P800","X665.P825","X665.P850","X665.P875","X665.P900","X665.P925","X665.P950","X665.P975","X665.P1000","X665.P1025","X665.P1050","X665.P1075","X665.P1100","X665.P1125","X665.P1150","X665.P1175","X665.P1200","X665.P1225","X665.P1250","X665.P1275"
"2681","3099","El Rito","Escavada Black-on-white","0",0,0,0,0,0,0,0,0,0.8087,1.9788,2.0869,1.1257,0,0,0,0,0,0,0,0
"2682","3099","El Rito","Gallup Black-on-white","0",0,0,0,0,0,0,0,0,0,0.1105,0.7568,1.901,2.5843,1.6474,0,0,0,0,0,0
"2683","3099","El Rito","Kiet Siel Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2814,0.7186
"2684","3099","El Rito","Mesa Verde Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663,0.2875,0.3957,0.2284,0.0219
"2685","3099","El Rito","Puerco Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0134,0.0386,0.0895,0.1736,0.2444,0.2762,0.1643,0,0,0,0
"2686","3099","El Rito","Red Mesa Black-on-white","0",0,0,0,0,0,0,0,0,0.7886,0.2114,0,0,0,0,0,0,0,0,0,0
"2687","3099","El Rito","Reserve Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0631,0.2013,0.49,0.7889,0.9301,0.5268,0,0,0,0
"2688","3099","El Rito","St. Johns Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2196,0.6313,0.7608,0.3883
"2689","3099","El Rito","Tusayan Black-on-red","0",0,0,0,0,0,0,0,0,0,0.0012,0.0117,0.0317,0.078,0.1503,0.2518,0.2403,0.1741,0.0608,0,0
"2690","3099","El Rito","White Mountain type, Type Undifferentiated; Early","0",0,0,0,0,0,0,0,0,0.0085,0.0143,0.0234,0.0441,0.0872,0.1566,0.2834,0.3388,0.3558,0.2928,0.2273,0.168
"2691","3101","Escalon A","Blue Shale Corrugated","0",0,0,0,0,0,0,0,0,2.1887,3.3786,2.8981,1.9767,1.0771,0.4808,0,0,0,0,0,0
"2692","3101","Escalon A","Brimhall Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0355,0.2179,0.3689,0.2799,0.0977,0,0,0,0,0,0
"2693","3101","Escalon A","Chaco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0.2711,0.5173,0.2116,0,0,0,0,0,0
"2694","3101","Escalon A","Chaco-McElmo Black-on-white (carbon paint)","0",0,0,0,0,0,0,0,0,0,0,0,0.4738,3.1107,3.9688,1.4467,0,0,0,0,0
"2695","3101","Escalon A","Chuska Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0965,0.6762,0.8938,0.3335,0,0,0,0,0,0,0
"2696","3101","Escalon A","Chuska Clapboard Corrugated Gray, Undifferentiated","0",0,0,0,0,0,0,0,0,2.6576,2.9148,1.6881,0.7394,0,0,0,0,0,0,0,0
"2697","3101","Escalon A","Chuska Gray Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0.6159,0.8388,0.7505,0.6307,0.4996,0.3835,0.281,0,0,0,0,0
"2698","3101","Escalon A","Chuska Indented Corrugated Gray","0",0,0,0,0,0,0,0,0,0,5.3896,20.7859,33.063,44.0776,50.5389,49.145,0,0,0,0,0
"2699","3101","Escalon A","Chuska PII/PIII Black-on-white, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0.7938,1.3403,1.4344,1.3938,1.2343,1.0223,0.781,0,0,0,0,0
"2700","3101","Escalon A","Chuska White Ware type, Undifferentiated","0",0,0,0,0,0,0,0,0,2.1688,3.1623,2.9886,2.6222,2.1442,1.6769,1.2369,0,0,0,0,0
"2701","3101","Escalon A","Cibola Clapboard Corrugated Gray","0",0,0,0,0,0,0,0,0,0.6644,0.7287,0.422,0.1848,0,0,0,0,0,0,0,0
"2702","3101","Escalon A","Cibola Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.2931,0.3991,0.3622,0.3127,0.2586,0.2096,0.1647,0,0,0,0,0
"2703","3101","Escalon A","Cibola Indented Corrugated Gray","0",0,0,0,0,0,0,0,0,0,0.5882,2.0012,2.8506,3.6456,4.3016,4.6128,0,0,0,0,0
"2704","3101","Escalon A","Cibola PII/PIII Gray Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0.2141,0.4152,0.5003,0.5372,0.5158,0.4546,0.3628,0,0,0,0,0
"2705","3101","Escalon A","Cibola PII/PIII White Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,5.4232,8.795,9.101,8.5964,7.4424,6.0618,4.5802,0,0,0,0,0
"2706","3101","Escalon A","Cibola Plain Gray","0",0,0,0,0,0,0,0,0,5.5581,3.4419,0,0,0,0,0,0,0,0,0,0
"2707","3101","Escalon A","Cibola White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,13.4134,17.7311,15.5613,12.9571,10.2988,8.0196,6.0189,0,0,0,0,0
"2708","3101","Escalon A","Crumbled House Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2709","3101","Escalon A","Escavada Black-on-white","0",0,0,0,0,0,0,0,0,1.3254,4.6641,4.408,1.6025,0,0,0,0,0,0,0,0
"2710","3101","Escalon A","Gallup Black-on-white","0",0,0,0,0,0,0,0,0,0,1.0298,6.3195,10.6979,8.1192,2.8336,0,0,0,0,0,0
"2711","3101","Escalon A","Hunter Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,0,0.5523,1.0149,1.4328,0,0,0,0,0
"2712","3101","Escalon A","Medicine Black-on-red","0",0,0,0,0,0,0,0,0,0,0.0298,0.1657,0.2975,0.2949,0.1656,0.0465,0,0,0,0,0
"2713","3101","Escalon A","Red Mesa Black-on-white","0",0,0,0,0,0,0,0,0,3.6085,1.3915,0,0,0,0,0,0,0,0,0,0
"2714","3101","Escalon A","Red Ware type, Undifferentiated","0",0,0,0,0,0,0,0,0,0.1102,0.1656,0.1662,0.1595,0.1471,0.1336,0.1179,0,0,0,0,0
"2715","3101","Escalon A","San Juan Red ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.5373,0.4627,0,0,0,0,0,0,0,0,0,0
"2716","3101","Escalon A","Toadlena Black-on-white","0",0,0,0,0,0,0,0,0,0.8763,1.8845,1.7811,1.0595,0.3983,0,0,0,0,0,0,0
"2717","3101","Escalon A","Tsegi Orange Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0389,0.0946,0.1388,0.1763,0.1946,0.1914,0.1656,0,0,0,0,0
"2718","3101","Escalon A","White ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.1165,0.1706,0.1675,0.1579,0.1439,0.1296,0.114,0,0,0,0,0
"2719","3102","Escalon B","Chuska Black-on-white","0",0,0,0,0,0,0,0,0.3062,0.3157,0.0734,0.1421,0.1247,0.0379,0,0,0,0,0,0,0
"2720","3102","Escalon B","Chuska Indented Corrugated Gray","0",0,0,0,0,0,0,0,1.302,1.3424,8.8564,9.4505,9.9863,10.8487,11.0903,10.1233,0,0,0,0,0
"2721","3102","Escalon B","Chuska White Ware type, Undifferentiated","0",0,0,0,0,0,0,0,0.4724,0.5276,0,0,0,0,0,0,0,0,0,0,0
"2722","3102","Escalon B","Cibola Indented Corrugated Gray","0",0,0,0,0,0,0,0,0.7889,0.8134,0.4191,0.3946,0.3734,0.3891,0.4094,0.4121,0,0,0,0,0
"2723","3102","Escalon B","Cibola White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0.503,0.4971,0,0,0,0,0,0,0,0,0,0,0
"2724","3102","Escalon B","Dogoszhi Black-on-white","0",0,0,0,0,0,0,0,0.3547,0.3657,0.0376,0.0495,0.0589,0.0595,0.0467,0.0271,0,0,0,0,0
"2725","3102","Escalon B","Escavada Black-on-white","0",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2726","3102","Escalon B","Gallup Black-on-white","0",0,0,0,0,0,0,0,0.7804,0.8047,1.0419,1.7695,1.9899,1.2307,0.3829,0,0,0,0,0,0
"2727","3102","Escalon B","Red Mesa Black-on-white","0",0,0,0,0,0,0,0,0.6398,0.3602,0,0,0,0,0,0,0,0,0,0,0
"2728","3102","Escalon B","Sosi Black-on-white","0",0,0,0,0,0,0,0,0.6136,0.6326,0,0.0227,0.172,0.2687,0.2111,0.0792,0,0,0,0,0
"2729","3102","Escalon B","Toadlena Black-on-white","0",0,0,0,0,0,0,0,0.2915,0.7085,0,0,0,0,0,0,0,0,0,0,0
"2730","3103","Et Al Site","Black Mesa Black-on-white","0",0,0,0,0,0,0,0,0,0,0,3.6616,2.3384,0,0,0,0,0,0,0,0
"2731","3103","Et Al Site","Cameron Polychrome","0",0,0,0,0,0,0,0,0,0,0,0.1827,0.4783,0.6476,0.496,0.1954,0,0,0,0,0
"2732","3103","Et Al Site","Citadel Polychrome","0",0,0,0,0,0,0,0,0,0,0,0.1627,0.428,0.7007,0.7809,0.6024,0.3253,0,0,0,0
"2733","3103","Et Al Site","Dogoszhi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1856,0.4841,0.8196,0.9851,0.8549,0.5414,0.1293,0,0,0
"2734","3103","Et Al Site","Mancos Black-on-white","0",0,0,0,0,0,0,0,0,0,0,11.2168,15.683,15.6001,12.0672,7.3825,1.0503,0,0,0,0
"2735","3103","Et Al Site","McElmo/Mesa Verde Black-on-white","0",0,0,0,0,0,0,0,0,0,0,1.0234,4.1994,8.9708,15.5444,22.2029,26.4605,24.9589,18.6397,0,0
"2736","3103","Et Al Site","Medicine Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.3654,0.9566,1.2953,0.9921,0.3908,0,0,0,0,0
"2737","3103","Et Al Site","Mesa Verde Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,23.1895,33.3338,40.3322,44.8992,46.7598,46.1198,40.8566,32.5091,0,0
"2738","3103","Et Al Site","Mesa Verde Gray ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.1024,0.121,0.1275,0.1307,0.1329,0.135,0.1305,0.12,0,0
"2739","3103","Et Al Site","Mesa Verde White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,27.3312,32.298,34.0451,34.8915,35.4619,36.0433,34.8609,32.0681,0,0
"2740","3103","Et Al Site","Sosi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1233,2.0533,5.3756,6.4613,3.6265,0.3599,0,0,0,0
"2741","3103","Et Al Site","Tsegi Black-on-orange","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2742","3103","Et Al Site","Tsegi Orange Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,2.179,4.0361,6.0882,8.1669,9.9182,11.0277,10.6487,8.9354,0,0
"2743","3103","Et Al Site","Tusayan Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.1861,0.4964,0.9301,1.3385,1.5051,1.3364,0.8903,0.3174,0,0
"2744","3103","Et Al Site","Tusayan Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0.0725,0.275,0.5956,1.0551,1.4516,1.5503,0,0
"2745","3103","Et Al Site","Tusayan White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,3.171,4.1275,4.6741,5.0309,5.2372,5.3251,5.0284,4.4058,0,0
"2746","3103","Et Al Site","Tusayan/Moenkopi Corrugated","0",0,0,0,0,0,0,0,0,0,0,4.7756,9.6637,15.9094,23.3128,30.9279,37.5312,39.5906,36.2888,0,0
"2747","3103","Et Al Site","White ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.486,0.6678,0.8315,1.0216,1.2613,1.5803,1.9154,2.2361,0,0
"2748","3104","Fajada Gap Great Kiva","Burnham Black-on-white","0",0,0,0,0,0.0717,0.1496,0.1483,0.0922,0,0,0.1162,0.11,0.1058,0.1033,0.1029,0,0,0,0,0
"2749","3104","Fajada Gap Great Kiva","Chaco-McElmo Black-on-white (carbon paint)","0",0,0,0,0,0,0,0,0,0,0,0,0.0891,0.6353,0.8984,0.3771,0,0,0,0,0
"2750","3104","Fajada Gap Great Kiva","Chuska Carbon Painted White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,1.4956,1.3605,1.2078,1.0468,0.8893,0,0,0,0,0
"2751","3104","Fajada Gap Great Kiva","Chuska Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.8803,0.8737,0.8302,0.7553,0.6606,0,0,0,0,0
"2752","3104","Fajada Gap Great Kiva","Chuska Plain Gray Ware, Type Undifferentiated","0",0,0,0,0,1.6739,0,0,0,0,0,0.2863,0.271,0.2606,0.2545,0.2536,0,0,0,0,0
"2753","3104","Fajada Gap Great Kiva","Cibola Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,1.8407,1.9641,2.045,2.0788,2.0713,0,0,0,0,0
"2754","3104","Fajada Gap Great Kiva","Cibola Narrow Neckbanded","0",0,0,0,0,0.1633,0.7679,1.5238,1.689,1.1874,0,0.1444,0.1367,0.1314,0.1284,0.1279,0,0,0,0,0
"2755","3104","Fajada Gap Great Kiva","Cibola Neck Indented Corrugated","0",0,0,0,0,0,0,0.2315,0.7488,0.6074,0,0.089,0.0843,0.081,0.0791,0.0789,0,0,0,0,0
"2756","3104","Fajada Gap Great Kiva","Cibola Plain Gray","0",0,0,0,0,6.3866,9.7366,11.0285,12.2789,15.2697,19.6185,0.147,0.1392,0.1338,0.1307,0.1302,0,0,0,0,0
"2757","3104","Fajada Gap Great Kiva","Cibola Wide Neckbanded","0",0,0,0,0,0.2962,0,0,0,0,0,0.152,0.1439,0.1383,0.1351,0.1346,0,0,0,0,0
"2758","3104","Fajada Gap Great Kiva","Escavada Black-on-white","0",0,0,0,0,0,0,0,0,0,0,1.4524,0.5475,0,0,0,0,0,0,0,0
"2759","3104","Fajada Gap Great Kiva","Gallup Black-on-white","0",0,0,0,0,0,0,0,0,0,0,1.0502,1.8434,1.5189,0.5874,0,0,0,0,0,0
"2760","3104","Fajada Gap Great Kiva","Gray Hills Banded","0",0,0,0,0,0.5857,0.4411,0,0,0,0,0.2101,0.1989,0.1912,0.1868,0.1861,0,0,0,0,0
"2761","3104","Fajada Gap Great Kiva","Lino Gray (Cibola)","0",0,0,0,0,0.4783,0.5856,0,0,0,0,0.2021,0.1913,0.184,0.1797,0.179,0,0,0,0,0
"2762","3104","Fajada Gap Great Kiva","PII/PIII White Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,4.7339,4.769,4.585,4.2088,3.7032,0,0,0,0,0
"2763","3104","Fajada Gap Great Kiva","Puerco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.5578,0.9046,1.0638,0.9084,0.5654,0,0,0,0,0
"2764","3104","Fajada Gap Great Kiva","Red Mesa Black-on-white","0",0,0,0,0,0.7779,2.4985,4.2583,5.0951,4.8627,3.8906,0.1332,0.1261,0.1213,0.1184,0.118,0,0,0,0,0
"2765","3104","Fajada Gap Great Kiva","White ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,7.9807,7.7972,7.7152,7.7037,7.8033,0,0,0,0,0
"2766","3106","Figueredo","Blue Shale Corrugated","0",0,0,0,0,0,0,0,0,0.1077,0.4282,1.3921,1.0283,0.649,0.3947,0,0,0,0,0,0
"2767","3106","Figueredo","Chaco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,2.2511,4.9751,2.7737,0,0,0,0,0,0
"2768","3106","Figueredo","Chaco-McElmo Black-on-white (carbon paint)","0",0,0,0,0,0,0,0,0,0,0,0,0.4116,3.129,5.4414,3.0182,0,0,0,0,0
"2769","3106","Figueredo","Chuska Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0366,0.9718,1.3907,0.601,0,0,0,0,0,0,0
"2770","3106","Figueredo","Chuska Clapboard Corrugated Gray, Undifferentiated","0",0,0,0,0,0,0,0,0,0.3085,0.8714,1.9128,0.9073,0,0,0,0,0,0,0,0
"2771","3106","Figueredo","Chuska Gray Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0.039,0.1368,0.464,0.4221,0.3873,0.4053,0.4519,0.4052,0.2886,0,0,0
"2772","3106","Figueredo","Chuska Indented Corrugated Gray","0",0,0,0,0,0,0,0,0,0,0.053,0.7745,1.3339,2.0597,3.2188,4.7627,5.0387,3.7588,0,0,0
"2773","3106","Figueredo","Chuska White Ware type, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0216,0.0812,0.291,0.2765,0.2619,0.2792,0.3134,0.2796,0.1956,0,0,0
"2774","3106","Figueredo","Cibola Black-on-white, Undifferentiated","0",0,0,0,0,0,0,0,0,0.2127,0.7241,2.4087,2.1718,1.9994,2.122,2.4234,2.2542,1.6837,0,0,0
"2775","3106","Figueredo","Cibola Clapboard Corrugated Gray","0",0,0,0,0,0,0,0,0,0.2313,0.6536,1.4348,0.6803,0,0,0,0,0,0,0,0
"2776","3106","Figueredo","Cibola Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0243,0.1071,0.45,0.5015,0.557,0.6963,0.9167,0.9596,0.7875,0,0,0
"2777","3106","Figueredo","Cibola Indented Corrugated Gray","0",0,0,0,0,0,0,0,0,0,0.1623,2.0921,3.2269,4.7801,7.6874,12.5435,15.6856,14.8222,0,0,0
"2778","3106","Figueredo","Cibola Narrow Neckbanded","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2779","3106","Figueredo","Cibola Neckbanded Gray","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2780","3106","Figueredo","Cibola PII Gray Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0.0604,0.2178,0.5084,0.2135,0,0,0,0,0,0,0,0
"2781","3106","Figueredo","Cibola PII/PIII White Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0.2503,1.0453,4.0999,4.1932,4.2049,4.6679,5.3669,4.8256,3.3459,0,0,0
"2782","3106","Figueredo","Cibola PIII Gray Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,0,0.0434,0.1088,0.2336,0.3251,0.289,0,0,0
"2783","3106","Figueredo","Cibola Plain Gray","0",0,0,0,0,0,0,0,0,5.0098,7.9902,0,0,0,0,0,0,0,0,0,0
"2784","3106","Figueredo","Cibola White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.1994,0.6789,2.2583,2.036,1.8744,1.9894,2.2718,2.1133,1.5785,0,0,0
"2785","3106","Figueredo","Deadmans (La Plata) Black-on-red","0",0,0,0,0,0,0,0,0,0.7663,1.2337,0,0,0,0,0,0,0,0,0,0
"2786","3106","Figueredo","Escavada Black-on-white","0",0,0,0,0,0,0,0,0,0.1446,1.3109,4.6958,1.8486,0,0,0,0,0,0,0,0
"2787","3106","Figueredo","Gallup Black-on-white","0",0,0,0,0,0,0,0,0,0,0.2291,5.3294,9.769,8.5876,4.0849,0,0,0,0,0,0
"2788","3106","Figueredo","Gallup or Reserve Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0129,0.2408,0.4703,0.6527,0.7271,0.608,0.2882,0,0,0,0
"2789","3106","Figueredo","Puerco Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0827,0.8099,1.3714,1.7207,1.8071,1.4861,0.7221,0,0,0,0
"2790","3106","Figueredo","Red Mesa Black-on-white","0",0,0,0,0,0,0,0,0,8.5291,8.4709,0,0,0,0,0,0,0,0,0,0
"2791","3106","Figueredo","Reserve Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0591,0.1376,0.2166,0.2602,0.2233,0.1032,0,0,0,0
"2792","3106","Figueredo","San Juan Red ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.3107,0.6893,0,0,0,0,0,0,0,0,0,0
"2793","3106","Figueredo","Sosi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0104,0.1293,0.2871,0.3449,0.2098,0.0182,0,0,0,0
"2794","3106","Figueredo","St. Johns Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2795","3106","Figueredo","St. Johns Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2796","3106","Figueredo","Tusayan Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.015,0.0498,0.161,0.1415,0.1268,0.131,0.146,0.1324,0.0965,0,0,0
"2797","3106","Figueredo","White Mountain type, Type Undifferentiated; Early","0",0,0,0,0,0,0,0,0,0.0172,0.1079,0.6002,0.8256,1.0556,1.4154,1.8632,1.8185,1.2965,0,0,0
"2798","3106","Figueredo","Wingate Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0.595,1.7771,3.1686,2.5483,0.911,0,0,0
"2799","3107","Fort Defiance--Thunder Ridge","Indented Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.2087,0.3047,0.3933,0.5065,0.642,0.7764,0.7049,0.4634,0,0
"2800","3107","Fort Defiance--Thunder Ridge","McElmo Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0132,0.051,0.1022,0.1681,0.2238,0.2335,0.1505,0.0578,0,0
"2801","3107","Fort Defiance--Thunder Ridge","Plain Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.3819,0.4105,0.4033,0.4093,0.4225,0.4305,0.3404,0.2014,0,0
"2802","3107","Fort Defiance--Thunder Ridge","Puerco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1664,0.3417,0.4653,0.4751,0.3581,0.1933,0,0,0,0
"2803","3107","Fort Defiance--Thunder Ridge","St. Johns Black-on-red or Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3545,0.6455,0,0
"2804","3107","Fort Defiance--Thunder Ridge","White ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.0706,0.0874,0.1001,0.1195,0.1466,0.179,0.1719,0.1246,0,0
"2805","3109","Ganado","Black Mesa Black-on-white","0",0,0,0,0,0,0,0,0,16.3712,29.9748,22.097,10.557,0,0,0,0,0,0,0,0
"2806","3109","Ganado","Chuska Carbon Painted White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0688,0.1675,0.2015,0.1929,0.1924,0.1769,0,0,0,0,0,0
"2807","3109","Ganado","Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,41.8407,106.3466,135.1416,138.4678,149.5922,150.6112,0,0,0,0,0,0
"2808","3109","Ganado","Deadmans (La Plata) Black-on-red","0",0,0,0,0,0,0,0,0,7.341,7.659,0,0,0,0,0,0,0,0,0,0
"2809","3109","Ganado","Dogoszhi Black-on-white","0",0,0,0,0,0,0,0,0,0,0.1266,0.7673,1.4975,2.2639,2.3447,0,0,0,0,0,0
"2810","3109","Ganado","Gallup Black-on-white","0",0,0,0,0,0,0,0,0,0,3.9935,31.1949,57.6028,53.336,21.8726,0,0,0,0,0,0
"2811","3109","Ganado","Holbrook Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1367,0.3418,0.3693,0.1523,0,0,0,0,0,0
"2812","3109","Ganado","Mesa Verde White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.177,0.3826,0.4174,0.369,0.3473,0.3067,0,0,0,0,0,0
"2813","3109","Ganado","Narrow Neckbanded Gray Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
"2814","3109","Ganado","PII/PIII White Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,3.5779,10.0842,13.7374,14.5604,15.7302,15.3099,0,0,0,0,0,0
"2815","3109","Ganado","Puerco Black-on-white","0",0,0,0,0,0,0,0,0,0,1.1241,3.6956,6.3045,8.3318,7.5438,0,0,0,0,0,0
"2816","3109","Ganado","Red Mesa Black-on-white","0",0,0,0,0,0,0,0,0,9.1257,5.8743,0,0,0,0,0,0,0,0,0,0
"2817","3109","Ganado","San Juan Red ware, Undifferentiated","0",0,0,0,0,0,0,0,0,2.0509,2.9491,0,0,0,0,0,0,0,0,0,0
"2818","3109","Ganado","Tusayan White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.3246,0.8112,0.9981,0.972,0.9827,0.9115,0,0,0,0,0,0
"2819","3109","Ganado","Woodruff Smudged","0",0,0,0,0,0,0,0,0,2.63,4.793,4.3678,3.2092,0,0,0,0,0,0,0,0
"2820","3111","Garcia Ranch Bench","Kana'a Gray Ware","0",0,0,0,0.111,0.4627,1.3005,2.9249,2.2008,0,0,0,0,0,0,0,0,0,0,0,0
"2821","3111","Garcia Ranch Bench","Kiatuthlanna Black-on-white","0",0,0,0,4.4915,4.5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2822","3111","Garcia Ranch Bench","Lino Gray (Tusayan)","0",0,0,0,6.652,9.9081,12.4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2823","3111","Garcia Ranch Bench","Red Mesa Black-on-white","0",0,0,0,0.0995,0.6056,1.9951,4.7911,3.5087,0,0,0,0,0,0,0,0,0,0,0,0
"2824","3111","Garcia Ranch Bench","Tusayan Corrugated Gray Ware, Undifferentiated","0",0,0,0,0.0155,0.0498,0.1357,0.3713,0.4276,0,0,0,0,0,0,0,0,0,0,0,0
"2825","3111","Garcia Ranch Bench","Tusayan Plain Gray","0",0,0,0,1.1505,2.5902,5.1325,10.595,9.5319,0,0,0,0,0,0,0,0,0,0,0,0
"2826","3111","Garcia Ranch Bench","Type, Undifferentiated","0",0,0,0,0.1591,0.3508,0.6925,1.4495,1.3481,0,0,0,0,0,0,0,0,0,0,0,0
"2827","3111","Garcia Ranch Bench","White ware, Undifferentiated","0",0,0,0,0.4144,0.9638,1.9973,4.3794,4.2451,0,0,0,0,0,0,0,0,0,0,0,0
"2828","3114","Goodman Point","Mancos Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0279,5.9721,0,0,0,0
"2829","3114","Goodman Point","Mancos Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7596,3.2404,0,0,0,0
"2830","3114","Goodman Point","McElmo Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3893,1.2481,1.6337,1.3214,0.4075,0
"2831","3114","Goodman Point","Mesa Verde Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367,0.2355,0.4327,0.2951,0
"2832","3114","Goodman Point","Mesa Verde Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9509,29.3695,41.8593,43.6141,39.2062,0
"2833","3114","Goodman Point","Mesa Verde PII/PIII White Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8541,14.3266,20.4192,21.2752,19.1249,0
"2834","3114","Goodman Point","Mesa Verde PIII White Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3839,1.7072,2.9321,2.9413,2.0356,0
"2835","3116","Greasewood Flat","McElmo Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5387,2.0296,1.4316,0,0
"2836","3116","Greasewood Flat","Mesa Verde Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561,0.3627,0.5812,0,0
"2837","3116","Greasewood Flat","Mesa Verde Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2356,0.4077,0.3567,0,0
"2838","3116","Greasewood Flat","Mesa Verde Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3458,7.6774,6.9767,0,0
